id,playerID,year,stint,teamName,teamID,league,position,games,GS,InnOuts,PO,assists,errors,DP,PB,WP,SB,CS,ZR,createdAt,updatedAt
16881,pulliha01,1992,1,KCA,1992KCA,AL,LF,1,0,12,3,0,0,0,,,,,,,
16882,raineti01,1992,1,CHA,1992CHA,AL,CF,1,0,2,1,0,0,0,,,,,,,
16883,raineti01,1992,1,CHA,1992CHA,AL,LF,129,125,3355,312,12,2,0,,,,,,,
16884,ramsefe01,1992,1,CHN,1992CHN,NL,CF,15,6,183,17,0,0,0,,,,,,,
16885,readyra01,1992,1,OAK,1992OAK,AL,LF,22,11,374,33,1,0,0,,,,,,,
16886,readyra01,1992,1,OAK,1992OAK,AL,RF,2,1,24,1,0,0,0,,,,,,,
16887,rebouje01,1992,1,MIN,1992MIN,AL,CF,1,0,6,0,0,0,0,,,,,,,
16888,rebouje01,1992,1,MIN,1992MIN,AL,LF,1,0,3,2,0,0,0,,,,,,,
16889,rebouje01,1992,1,MIN,1992MIN,AL,RF,5,0,15,0,0,0,0,,,,,,,
16890,redusga01,1992,1,PIT,1992PIT,NL,CF,1,1,15,2,0,0,0,,,,,,,
16891,redusga01,1992,1,PIT,1992PIT,NL,LF,2,2,51,4,0,0,0,,,,,,,
16892,redusga01,1992,1,PIT,1992PIT,NL,RF,12,10,205,15,0,1,0,,,,,,,
16893,reedda01,1992,1,MON,1992MON,NL,LF,8,4,117,6,0,0,0,,,,,,,
16894,reedda01,1992,1,MON,1992MON,NL,RF,21,12,398,31,1,0,0,,,,,,,
16895,reedda01,1992,2,MIN,1992MIN,AL,LF,10,6,183,10,1,0,0,,,,,,,
16896,reedda01,1992,2,MIN,1992MIN,AL,RF,4,1,39,4,0,0,0,,,,,,,
16897,reimeke01,1992,1,TEX,1992TEX,AL,LF,110,100,2522,197,7,11,1,,,,,,,
16898,reynoha01,1992,1,SEA,1992SEA,AL,LF,1,0,2,0,0,0,0,,,,,,,
16899,rhodeka01,1992,1,HOU,1992HOU,NL,LF,1,0,2,0,0,0,0,,,,,,,
16900,rhodeka01,1992,1,HOU,1992HOU,NL,RF,1,0,1,0,0,0,0,,,,,,,
16901,riverlu01,1992,1,BOS,1992BOS,AL,LF,1,0,3,0,0,0,0,,,,,,,
16902,roberbi01,1992,1,CIN,1992CIN,NL,CF,16,11,211,23,0,0,0,,,,,,,
16903,roberbi01,1992,1,CIN,1992CIN,NL,LF,69,62,1490,115,1,1,0,,,,,,,
16904,rodrihe02,1992,1,LAN,1992LAN,NL,LF,17,12,312,26,6,2,2,,,,,,,
16905,rodrihe02,1992,1,LAN,1992LAN,NL,RF,31,28,728,39,1,1,0,,,,,,,
16906,russejo02,1992,1,TEX,1992TEX,AL,LF,1,0,6,0,0,1,0,,,,,,,
16907,russejo02,1992,1,TEX,1992TEX,AL,RF,1,0,6,0,0,0,0,,,,,,,
16908,salazlu01,1992,1,CHN,1992CHN,NL,LF,33,26,619,46,2,0,0,,,,,,,
16909,salazlu01,1992,1,CHN,1992CHN,NL,RF,1,0,3,1,1,0,1,,,,,,,
16910,salmoti01,1992,1,CAL,1992CAL,AL,RF,21,21,568,40,1,2,1,,,,,,,
16911,samueju01,1992,1,LAN,1992LAN,NL,RF,1,1,9,1,0,1,0,,,,,,,
16912,samueju01,1992,2,KCA,1992KCA,AL,RF,18,18,411,26,2,3,0,,,,,,,
16913,sandede02,1992,1,ATL,1992ATL,NL,CF,60,55,1433,137,2,2,0,,,,,,,
16914,sandede02,1992,1,ATL,1992ATL,NL,LF,12,9,263,25,0,0,0,,,,,,,
16915,sandede02,1992,1,ATL,1992ATL,NL,RF,9,6,157,12,2,1,0,,,,,,,
16916,sandere02,1992,1,CIN,1992CIN,NL,CF,77,70,1802,205,8,6,3,,,,,,,
16917,sandere02,1992,1,CIN,1992CIN,NL,LF,53,26,827,57,3,0,1,,,,,,,
16918,sassema01,1992,1,NYN,1992NYN,NL,LF,7,6,107,7,0,0,0,,,,,,,
16919,sassema01,1992,1,NYN,1992NYN,NL,RF,2,2,36,1,0,0,0,,,,,,,
16920,seguida01,1992,1,BAL,1992BAL,AL,LF,3,3,60,4,0,0,0,,,,,,,
16921,seguida01,1992,1,BAL,1992BAL,AL,RF,15,13,309,27,1,0,0,,,,,,,
16922,sierrru01,1992,1,TEX,1992TEX,AL,RF,119,119,3166,225,6,7,0,,,,,,,
16923,sierrru01,1992,2,OAK,1992OAK,AL,RF,25,25,642,59,0,0,0,,,,,,,
16924,simmsmi01,1992,1,HOU,1992HOU,NL,RF,9,6,138,6,2,0,0,,,,,,,
16925,smithdw01,1992,1,CHN,1992CHN,NL,CF,27,23,594,51,1,1,0,,,,,,,
16926,smithdw01,1992,1,CHN,1992CHN,NL,LF,20,13,350,24,1,1,0,,,,,,,
16927,smithdw01,1992,1,CHN,1992CHN,NL,RF,22,6,248,18,0,0,0,,,,,,,
16928,smithlo01,1992,1,ATL,1992ATL,NL,LF,35,31,724,61,2,3,0,,,,,,,
16929,snydeco02,1992,1,SFN,1992SFN,NL,CF,13,9,221,21,1,0,0,,,,,,,
16930,snydeco02,1992,1,SFN,1992SFN,NL,LF,22,15,403,33,0,0,0,,,,,,,
16931,snydeco02,1992,1,SFN,1992SFN,NL,RF,48,36,997,67,6,1,1,,,,,,,
16932,sosasa01,1992,1,CHN,1992CHN,NL,CF,67,65,1720,145,4,6,1,,,,,,,
16933,stairma01,1992,1,MON,1992MON,NL,LF,10,8,195,14,0,1,0,,,,,,,
16934,stephph01,1992,1,SDN,1992SDN,NL,LF,10,7,189,11,0,0,0,,,,,,,
16935,stephph01,1992,1,SDN,1992SDN,NL,RF,6,4,93,6,0,0,0,,,,,,,
16936,strawda01,1992,1,LAN,1992LAN,NL,LF,2,2,42,4,0,0,0,,,,,,,
16937,strawda01,1992,1,LAN,1992LAN,NL,RF,40,39,991,63,2,1,0,,,,,,,
16938,stubbfr01,1992,1,ML4,1992ML4,AL,RF,1,0,9,0,0,0,0,,,,,,,
16939,surhobj01,1992,1,ML4,1992ML4,AL,CF,1,0,12,0,0,0,0,,,,,,,
16940,surhobj01,1992,1,ML4,1992ML4,AL,LF,5,2,86,9,0,0,0,,,,,,,
16941,surhobj01,1992,1,ML4,1992ML4,AL,RF,1,0,3,0,0,0,0,,,,,,,
16942,tablepa01,1992,1,TOR,1992TOR,AL,LF,5,1,57,3,0,0,0,,,,,,,
16943,tablepa01,1992,1,TOR,1992TOR,AL,RF,3,1,45,4,0,0,0,,,,,,,
16944,tartada01,1992,1,NYA,1992NYA,AL,LF,1,1,27,8,0,0,0,,,,,,,
16945,tartada01,1992,1,NYA,1992NYA,AL,RF,68,67,1799,135,3,3,1,,,,,,,
16946,tettlmi01,1992,1,DET,1992DET,AL,LF,1,0,21,2,0,0,0,,,,,,,
16947,tettlmi01,1992,1,DET,1992DET,AL,RF,1,1,24,1,0,0,0,,,,,,,
16948,thompmi02,1992,1,SLN,1992SLN,NL,CF,1,0,9,1,0,0,0,,,,,,,
16949,thompmi02,1992,1,SLN,1992SLN,NL,LF,35,29,757,61,1,1,1,,,,,,,
16950,thompmi02,1992,1,SLN,1992SLN,NL,RF,11,9,249,12,0,1,0,,,,,,,
16951,thompry01,1992,1,NYN,1992NYN,NL,CF,26,21,555,62,1,1,0,,,,,,,
16952,thompry01,1992,1,NYN,1992NYN,NL,RF,10,6,164,15,1,0,0,,,,,,,
16953,thurmga01,1992,1,KCA,1992KCA,AL,CF,2,2,48,7,0,0,0,,,,,,,
16954,thurmga01,1992,1,KCA,1992KCA,AL,LF,7,2,87,9,0,0,0,,,,,,,
16955,thurmga01,1992,1,KCA,1992KCA,AL,RF,59,51,1309,122,5,2,0,,,,,,,
16956,turnesh01,1992,1,SEA,1992SEA,AL,LF,15,4,159,12,0,0,0,,,,,,,
16957,turnesh01,1992,1,SEA,1992SEA,AL,RF,1,0,2,1,0,0,0,,,,,,,
16958,vandejo02,1992,1,MON,1992MON,NL,LF,55,40,1112,97,2,2,0,,,,,,,
16959,vandejo02,1992,1,MON,1992MON,NL,RF,4,1,33,2,0,0,0,,,,,,,
16960,vanslan01,1992,1,PIT,1992PIT,NL,CF,154,153,4121,421,11,5,3,,,,,,,
16961,varshga01,1992,1,PIT,1992PIT,NL,CF,2,0,12,1,0,0,0,,,,,,,
16962,varshga01,1992,1,PIT,1992PIT,NL,LF,14,9,249,18,1,0,0,,,,,,,
16963,varshga01,1992,1,PIT,1992PIT,NL,RF,28,18,494,43,0,1,0,,,,,,,
16964,vatchji01,1992,1,SDN,1992SDN,NL,CF,1,1,24,4,0,0,0,,,,,,,
16965,vatchji01,1992,1,SDN,1992SDN,NL,RF,12,4,148,9,1,0,0,,,,,,,
16966,vaughgr01,1992,1,ML4,1992ML4,AL,LF,131,130,3441,288,6,3,0,,,,,,,
16967,vaughgr01,1992,1,ML4,1992ML4,AL,RF,1,0,0,0,0,0,0,,,,,,,
16968,velarra01,1992,1,NYA,1992NYA,AL,CF,2,0,3,0,0,0,0,,,,,,,
16969,velarra01,1992,1,NYA,1992NYA,AL,LF,14,11,279,22,1,0,0,,,,,,,
16970,velarra01,1992,1,NYA,1992NYA,AL,RF,7,5,114,11,0,0,0,,,,,,,
16971,velasgu01,1992,1,SDN,1992SDN,NL,LF,2,2,33,2,0,0,0,,,,,,,
16972,walkech01,1992,1,CHN,1992CHN,NL,LF,6,2,57,10,0,0,0,,,,,,,
16973,walkech01,1992,1,CHN,1992CHN,NL,RF,1,0,3,0,0,0,0,,,,,,,
16974,walkech01,1992,2,NYN,1992NYN,NL,CF,4,3,82,8,0,0,0,,,,,,,
16975,walkech01,1992,2,NYN,1992NYN,NL,LF,9,4,140,8,1,1,0,,,,,,,
16976,walkech01,1992,2,NYN,1992NYN,NL,RF,2,2,51,3,0,0,0,,,,,,,
16977,walkela01,1992,1,MON,1992MON,NL,RF,139,137,3650,269,16,2,3,,,,,,,
16978,waltoje01,1992,1,CHN,1992CHN,NL,CF,1,0,6,0,0,0,0,,,,,,,
16979,waltoje01,1992,1,CHN,1992CHN,NL,LF,22,16,434,34,0,2,0,,,,,,,
16980,waltoje01,1992,1,CHN,1992CHN,NL,RF,1,0,3,0,0,0,0,,,,,,,
16981,wardke01,1992,1,SDN,1992SDN,NL,CF,9,7,183,14,0,1,0,,,,,,,
16982,wardke01,1992,1,SDN,1992SDN,NL,LF,36,21,610,45,2,1,0,,,,,,,
16983,wardke01,1992,1,SDN,1992SDN,NL,RF,8,3,87,9,0,2,0,,,,,,,
16984,wardtu01,1992,1,TOR,1992TOR,AL,CF,4,2,66,9,1,0,0,,,,,,,
16985,wardtu01,1992,1,TOR,1992TOR,AL,LF,2,2,54,2,0,0,0,,,,,,,
16986,wardtu01,1992,1,TOR,1992TOR,AL,RF,6,2,81,7,0,0,0,,,,,,,
16987,webstmi01,1992,1,LAN,1992LAN,NL,CF,8,4,141,18,0,1,0,,,,,,,
16988,webstmi01,1992,1,LAN,1992LAN,NL,LF,36,19,596,46,0,0,0,,,,,,,
16989,webstmi01,1992,1,LAN,1992LAN,NL,RF,56,30,902,65,0,2,0,,,,,,,
16990,whitede03,1992,1,TOR,1992TOR,AL,CF,152,151,3923,443,9,7,2,,,,,,,
16991,whitema01,1992,1,CLE,1992CLE,AL,RF,144,142,3835,321,14,7,1,,,,,,,
16992,willibe02,1992,1,NYA,1992NYA,AL,CF,55,54,1456,169,3,1,1,,,,,,,
16993,willibe02,1992,1,NYA,1992NYA,AL,LF,4,4,111,8,1,0,0,,,,,,,
16994,willibe02,1992,1,NYA,1992NYA,AL,RF,4,3,87,10,1,0,1,,,,,,,
16995,willige02,1992,1,NYA,1992NYA,AL,RF,12,7,198,20,1,2,0,,,,,,,
16996,willire02,1992,1,CAL,1992CAL,AL,CF,12,7,225,26,0,0,0,,,,,,,
16997,wilsocr01,1992,1,SLN,1992SLN,NL,RF,3,0,12,1,0,0,0,,,,,,,
16998,wilsowi02,1992,1,OAK,1992OAK,AL,CF,118,98,2709,351,2,7,2,,,,,,,
16999,wilsowi02,1992,1,OAK,1992OAK,AL,RF,3,2,66,5,0,0,0,,,,,,,
17000,winfida01,1992,1,TOR,1992TOR,AL,RF,26,26,652,52,1,0,0,,,,,,,
17001,winnihe01,1992,1,BOS,1992BOS,AL,CF,32,23,682,51,3,2,0,,,,,,,
17002,winnihe01,1992,1,BOS,1992BOS,AL,LF,36,25,686,61,4,1,1,,,,,,,
17003,woodte01,1992,1,SFN,1992SFN,NL,LF,6,4,123,13,0,0,0,,,,,,,
17004,woodte01,1992,1,SFN,1992SFN,NL,RF,10,10,237,22,0,1,0,,,,,,,
17005,yeldier01,1992,1,HOU,1992HOU,NL,CF,1,0,3,0,0,0,0,,,,,,,
17006,yeldier01,1992,1,HOU,1992HOU,NL,LF,2,0,6,1,0,0,0,,,,,,,
17007,youngge02,1992,1,HOU,1992HOU,NL,CF,14,8,248,31,0,2,0,,,,,,,
17008,youngge02,1992,1,HOU,1992HOU,NL,LF,6,1,45,4,0,0,0,,,,,,,
17009,youngge02,1992,1,HOU,1992HOU,NL,RF,43,0,247,18,0,0,0,,,,,,,
17010,yountro01,1992,1,ML4,1992ML4,AL,CF,139,138,3588,371,7,2,1,,,,,,,
17011,zupcibo01,1992,1,BOS,1992BOS,AL,CF,68,65,1727,173,6,5,1,,,,,,,
17012,zupcibo01,1992,1,BOS,1992BOS,AL,LF,32,23,649,39,4,1,1,,,,,,,
17013,zupcibo01,1992,1,BOS,1992BOS,AL,RF,22,12,364,29,1,0,1,,,,,,,
17014,abbotku01,1993,1,OAK,1993OAK,AL,LF,13,11,307,33,1,1,0,,,,,,,
17015,aldremi01,1993,1,OAK,1993OAK,AL,LF,17,14,377,34,0,0,0,,,,,,,
17016,aldremi01,1993,1,OAK,1993OAK,AL,RF,3,1,24,3,0,0,0,,,,,,,
17017,alicelu01,1993,1,SLN,1993SLN,NL,LF,4,3,87,8,1,0,0,,,,,,,
17018,aloumo01,1993,1,MON,1993MON,NL,CF,12,7,203,23,2,0,0,,,,,,,
17019,aloumo01,1993,1,MON,1993MON,NL,LF,102,91,2389,181,6,2,1,,,,,,,
17020,aloumo01,1993,1,MON,1993MON,NL,RF,34,25,707,52,3,2,1,,,,,,,
17021,amaroru02,1993,1,PHI,1993PHI,NL,CF,8,2,103,8,1,1,1,,,,,,,
17022,amaroru02,1993,1,PHI,1993PHI,NL,LF,3,2,48,4,0,0,0,,,,,,,
17023,amaroru02,1993,1,PHI,1993PHI,NL,RF,6,5,132,13,0,0,0,,,,,,,
17024,anderbr01,1993,1,BAL,1993BAL,AL,CF,18,13,404,44,2,0,0,,,,,,,
17025,anderbr01,1993,1,BAL,1993BAL,AL,LF,126,123,3237,244,4,2,0,,,,,,,
17026,anderbr01,1993,1,BAL,1993BAL,AL,RF,3,3,72,5,0,0,0,,,,,,,
17027,anthoer01,1993,1,HOU,1993HOU,NL,CF,23,19,446,32,1,1,0,,,,,,,
17028,anthoer01,1993,1,HOU,1993HOU,NL,RF,121,106,2838,197,5,2,0,,,,,,,
17029,armasma01,1993,1,OAK,1993OAK,AL,RF,1,1,15,3,0,0,0,,,,,,,
17030,ashlebi01,1993,1,LAN,1993LAN,NL,LF,11,9,240,10,2,0,0,,,,,,,
17031,auderi01,1993,1,PIT,1993PIT,NL,LF,1,0,6,0,0,1,0,,,,,,,
17032,barnesk01,1993,1,DET,1993DET,AL,LF,12,10,240,20,0,0,0,,,,,,,
17033,barnesk01,1993,1,DET,1993DET,AL,RF,6,4,108,9,0,0,0,,,,,,,
17034,basske01,1993,1,HOU,1993HOU,NL,CF,2,1,30,4,0,0,0,,,,,,,
17035,basske01,1993,1,HOU,1993HOU,NL,LF,12,4,154,10,0,0,0,,,,,,,
17036,basske01,1993,1,HOU,1993HOU,NL,RF,51,38,1077,68,3,1,0,,,,,,,
17037,bautida01,1993,1,DET,1993DET,AL,CF,9,9,225,24,0,0,0,,,,,,,
17038,bautida01,1993,1,DET,1993DET,AL,RF,8,6,166,14,2,0,0,,,,,,,
17039,beanbi01,1993,1,SDN,1993SDN,NL,CF,17,12,295,28,2,0,0,,,,,,,
17040,beanbi01,1993,1,SDN,1993SDN,NL,LF,11,0,70,2,0,0,0,,,,,,,
17041,beanbi01,1993,1,SDN,1993SDN,NL,RF,32,17,554,42,4,1,0,,,,,,,
17042,beckeri01,1993,1,MIN,1993MIN,AL,CF,3,3,63,7,0,1,0,,,,,,,
17043,bellde01,1993,1,SDN,1993SDN,NL,CF,119,116,3033,316,8,8,4,,,,,,,
17044,bellde01,1993,1,SDN,1993SDN,NL,LF,1,0,6,0,0,0,0,,,,,,,
17045,bellde01,1993,1,SDN,1993SDN,NL,RF,6,5,128,8,0,0,0,,,,,,,
17046,belleal01,1993,1,CLE,1993CLE,AL,LF,150,149,3974,336,16,5,7,,,,,,,
17047,bellju01,1993,2,ML4,1993ML4,AL,CF,1,0,6,0,0,0,0,,,,,,,
17048,bellju01,1993,2,ML4,1993ML4,AL,RF,2,1,33,3,0,1,0,,,,,,,
17049,benzito01,1993,1,SFN,1993SFN,NL,LF,7,4,126,10,0,0,0,,,,,,,
17050,berroge01,1993,1,FLO,1993FLO,NL,LF,1,1,27,1,1,0,0,,,,,,,
17051,berroge01,1993,1,FLO,1993FLO,NL,RF,8,7,162,8,0,2,0,,,,,,,
17052,bicheda01,1993,1,COL,1993COL,NL,CF,9,9,180,24,0,0,0,,,,,,,
17053,bicheda01,1993,1,COL,1993COL,NL,RF,134,125,3364,280,14,9,3,,,,,,,
17054,blankla02,1993,1,OAK,1993OAK,AL,CF,49,40,1078,113,1,1,0,,,,,,,
17055,blankla02,1993,1,OAK,1993OAK,AL,LF,17,15,409,45,0,0,0,,,,,,,
17056,blankla02,1993,1,OAK,1993OAK,AL,RF,2,1,30,4,0,0,0,,,,,,,
17057,blossgr01,1993,1,BOS,1993BOS,AL,LF,9,5,132,11,1,0,0,,,,,,,
17058,blowemi01,1993,1,SEA,1993SEA,AL,LF,1,1,24,0,0,0,0,,,,,,,
17059,blowemi01,1993,1,SEA,1993SEA,AL,RF,1,0,12,2,0,0,0,,,,,,,
17060,bondsba01,1993,1,SFN,1993SFN,NL,LF,157,156,4113,310,7,5,0,,,,,,,
17061,bonesri01,1993,1,ML4,1993ML4,AL,RF,1,0,3,0,0,0,0,,,,,,,
17062,bonilbo01,1993,1,NYN,1993NYN,NL,RF,85,83,2138,148,7,5,1,,,,,,,
17063,bostoda01,1993,1,COL,1993COL,NL,CF,30,22,589,45,2,0,0,,,,,,,
17064,bostoda01,1993,1,COL,1993COL,NL,LF,41,39,956,65,1,2,0,,,,,,,
17065,bostoda01,1993,1,COL,1993COL,NL,RF,9,8,192,11,2,0,1,,,,,,,
17066,brewero01,1993,1,SLN,1993SLN,NL,LF,15,7,241,16,0,0,0,,,,,,,
17067,brewero01,1993,1,SLN,1993SLN,NL,RF,19,14,327,29,1,2,0,,,,,,,
17068,brilegr01,1993,1,FLO,1993FLO,NL,CF,1,1,27,1,0,0,0,,,,,,,
17069,brilegr01,1993,1,FLO,1993FLO,NL,LF,32,11,382,30,2,1,0,,,,,,,
17070,brilegr01,1993,1,FLO,1993FLO,NL,RF,36,13,456,40,0,0,0,,,,,,,
17071,britobe01,1993,1,MIN,1993MIN,AL,LF,10,4,156,12,1,0,0,,,,,,,
17072,brookhu01,1993,1,KCA,1993KCA,AL,LF,6,4,93,6,1,1,0,,,,,,,
17073,brookhu01,1993,1,KCA,1993KCA,AL,RF,34,26,604,48,2,1,1,,,,,,,
17074,brookje01,1993,1,LAN,1993LAN,NL,RF,2,0,15,0,0,0,0,,,,,,,
17075,brosisc01,1993,1,OAK,1993OAK,AL,CF,34,30,804,79,1,0,0,,,,,,,
17076,brosisc01,1993,1,OAK,1993OAK,AL,LF,8,5,144,17,0,0,0,,,,,,,
17077,brosisc01,1993,1,OAK,1993OAK,AL,RF,6,5,135,7,1,1,0,,,,,,,
17078,brownja03,1993,1,SDN,1993SDN,NL,CF,40,29,846,104,1,2,0,,,,,,,
17079,brownja03,1993,1,SDN,1993SDN,NL,LF,5,3,86,4,1,0,0,,,,,,,
17080,brownje01,1993,1,OAK,1993OAK,AL,CF,26,21,569,57,1,1,0,,,,,,,
17081,brownje01,1993,1,OAK,1993OAK,AL,LF,30,25,665,65,0,1,0,,,,,,,
17082,brownje01,1993,1,OAK,1993OAK,AL,RF,4,3,54,5,0,0,0,,,,,,,
17083,bruetjt01,1993,1,MIN,1993MIN,AL,CF,4,0,27,6,0,0,0,,,,,,,
17084,bruetjt01,1993,1,MIN,1993MIN,AL,LF,2,2,48,2,0,1,0,,,,,,,
17085,bruetjt01,1993,1,MIN,1993MIN,AL,RF,8,1,60,4,0,1,0,,,,,,,
17086,brumfja01,1993,1,CIN,1993CIN,NL,CF,68,56,1530,146,6,4,1,,,,,,,
17087,brumfja01,1993,1,CIN,1993CIN,NL,LF,24,4,229,21,0,0,0,,,,,,,
17088,brumfja01,1993,1,CIN,1993CIN,NL,RF,5,2,69,5,0,0,0,,,,,,,
17089,brumlmi02,1993,1,HOU,1993HOU,NL,LF,1,0,18,1,0,0,0,,,,,,,
17090,brumlmi02,1993,1,HOU,1993HOU,NL,RF,1,1,6,0,0,0,0,,,,,,,
17091,brunato01,1993,1,ML4,1993ML4,AL,RF,71,56,1567,147,4,2,0,,,,,,,
17092,buforda01,1993,1,BAL,1993BAL,AL,CF,24,19,533,55,2,1,1,,,,,,,
17093,buforda01,1993,1,BAL,1993BAL,AL,LF,5,2,75,4,0,0,0,,,,,,,
17094,buforda01,1993,1,BAL,1993BAL,AL,RF,1,1,21,2,0,0,0,,,,,,,
17095,buhneja01,1993,1,SEA,1993SEA,AL,RF,148,146,3862,266,9,6,2,,,,,,,
17096,bullesc01,1993,1,PIT,1993PIT,NL,CF,18,12,348,33,1,0,0,,,,,,,
17097,bullesc01,1993,1,PIT,1993PIT,NL,RF,1,1,27,2,0,0,0,,,,,,,
17098,burksel01,1993,1,CHA,1993CHA,AL,CF,21,20,489,48,2,0,0,,,,,,,
17099,burksel01,1993,1,CHA,1993CHA,AL,RF,132,113,3138,264,4,6,1,,,,,,,
17100,burnije01,1993,1,NYN,1993NYN,NL,CF,21,19,490,43,1,0,0,,,,,,,
17101,burnije01,1993,1,NYN,1993NYN,NL,RF,60,54,1437,121,5,4,2,,,,,,,
17102,bushra01,1993,1,MIN,1993MIN,AL,RF,1,0,3,0,0,0,0,,,,,,,
17103,butlebr01,1993,1,LAN,1993LAN,NL,CF,155,154,4145,367,6,0,0,,,,,,,
17104,butlero01,1993,1,TOR,1993TOR,AL,CF,1,1,24,2,0,0,0,,,,,,,
17105,butlero01,1993,1,TOR,1993TOR,AL,LF,15,11,315,30,0,1,0,,,,,,,
17106,caldeiv01,1993,1,BOS,1993BOS,AL,CF,2,2,42,6,0,0,0,,,,,,,
17107,caldeiv01,1993,1,BOS,1993BOS,AL,LF,9,7,174,18,0,0,0,,,,,,,
17108,caldeiv01,1993,1,BOS,1993BOS,AL,RF,39,32,855,70,2,0,0,,,,,,,
17109,canatwi01,1993,1,TOR,1993TOR,AL,CF,6,4,102,11,0,0,0,,,,,,,
17110,canatwi01,1993,1,TOR,1993TOR,AL,LF,17,4,195,18,1,0,1,,,,,,,
17111,canatwi01,1993,1,TOR,1993TOR,AL,RF,9,2,117,9,1,0,0,,,,,,,
17112,candaca01,1993,1,HOU,1993HOU,NL,CF,12,5,164,19,1,0,0,,,,,,,
17113,candaca01,1993,1,HOU,1993HOU,NL,LF,4,1,35,2,0,1,0,,,,,,,
17114,candaca01,1993,1,HOU,1993HOU,NL,RF,2,0,11,1,0,0,0,,,,,,,
17115,cansejo01,1993,1,TEX,1993TEX,AL,RF,49,48,1283,96,4,3,2,,,,,,,
17116,canseoz01,1993,1,SLN,1993SLN,NL,LF,5,5,103,1,0,1,0,,,,,,,
17117,carrch02,1993,1,FLO,1993FLO,NL,CF,139,133,3545,392,7,6,2,,,,,,,
17118,carrema01,1993,1,SFN,1993SFN,NL,CF,5,4,99,6,0,1,0,,,,,,,
17119,carrema01,1993,1,SFN,1993SFN,NL,LF,9,2,104,6,0,0,0,,,,,,,
17120,carrema01,1993,1,SFN,1993SFN,NL,RF,30,21,587,37,2,2,0,,,,,,,
17121,carrima01,1993,1,FLO,1993FLO,NL,CF,5,2,66,7,0,0,0,,,,,,,
17122,carrima01,1993,1,FLO,1993FLO,NL,LF,4,2,67,2,0,0,0,,,,,,,
17123,carrima01,1993,1,FLO,1993FLO,NL,RF,9,5,174,13,0,0,0,,,,,,,
17124,cartejo01,1993,1,TOR,1993TOR,AL,LF,55,55,1397,103,1,4,0,,,,,,,
17125,cartejo01,1993,1,TOR,1993TOR,AL,RF,96,96,2477,183,6,4,0,,,,,,,
17126,chambwe01,1993,1,PHI,1993PHI,NL,RF,76,73,1685,131,10,1,3,,,,,,,
17127,clarkda05,1993,1,PIT,1993PIT,NL,LF,41,33,834,58,1,0,0,,,,,,,
17128,clarkda05,1993,1,PIT,1993PIT,NL,RF,52,42,1036,74,2,6,1,,,,,,,
17129,clarkje01,1993,1,COL,1993COL,NL,LF,80,76,1980,161,7,7,1,,,,,,,
17130,clarkje01,1993,1,COL,1993COL,NL,RF,17,16,420,32,0,0,0,,,,,,,
17131,clarkph02,1993,1,SDN,1993SDN,NL,LF,22,18,436,55,4,3,0,,,,,,,
17132,clarkph02,1993,1,SDN,1993SDN,NL,RF,15,9,242,18,1,0,0,,,,,,,
17133,coleal01,1993,1,COL,1993COL,NL,CF,93,85,2249,220,4,4,1,,,,,,,
17134,colemvi01,1993,1,NYN,1993NYN,NL,LF,90,88,2233,160,5,3,0,,,,,,,
17135,colesda01,1993,1,TOR,1993TOR,AL,LF,31,26,622,41,0,1,0,,,,,,,
17136,colesda01,1993,1,TOR,1993TOR,AL,RF,13,13,300,24,1,2,0,,,,,,,
17137,coninje01,1993,1,FLO,1993FLO,NL,LF,147,143,3637,251,10,2,0,,,,,,,
17138,costoti01,1993,1,CIN,1993CIN,NL,LF,11,11,240,24,0,1,0,,,,,,,
17139,costoti01,1993,1,CIN,1993CIN,NL,RF,16,15,389,25,1,0,0,,,,,,,
17140,cottohe01,1993,1,SEA,1993SEA,AL,CF,9,7,208,21,0,0,0,,,,,,,
17141,cottohe01,1993,1,SEA,1993SEA,AL,LF,23,14,363,32,0,1,0,,,,,,,
17142,cottohe01,1993,1,SEA,1993SEA,AL,RF,4,1,39,6,0,0,0,,,,,,,
17143,cottohe01,1993,2,FLO,1993FLO,NL,CF,15,12,306,43,0,1,0,,,,,,,
17144,cottohe01,1993,2,FLO,1993FLO,NL,LF,13,1,87,5,0,1,0,,,,,,,
17145,cottohe01,1993,2,FLO,1993FLO,NL,RF,21,16,446,39,1,0,0,,,,,,,
17146,cummimi01,1993,1,PIT,1993PIT,NL,CF,5,4,108,14,0,0,0,,,,,,,
17147,cummimi01,1993,1,PIT,1993PIT,NL,LF,5,4,110,8,0,0,0,,,,,,,
17148,cummimi01,1993,1,PIT,1993PIT,NL,RF,1,1,24,0,0,0,0,,,,,,,
17149,curtich01,1993,1,CAL,1993CAL,AL,CF,151,150,3943,425,13,9,6,,,,,,,
17150,cuylemi01,1993,1,DET,1993DET,AL,CF,80,67,1850,212,2,7,1,,,,,,,
17151,dascedo01,1993,1,TEX,1993TEX,AL,CF,35,19,561,48,1,0,1,,,,,,,
17152,dascedo01,1993,1,TEX,1993TEX,AL,LF,16,6,216,18,2,1,1,,,,,,,
17153,dascedo01,1993,1,TEX,1993TEX,AL,RF,25,4,230,23,1,0,0,,,,,,,
17154,daughja01,1993,1,HOU,1993HOU,NL,RF,1,0,3,1,0,0,0,,,,,,,
17155,daughja01,1993,2,CIN,1993CIN,NL,LF,11,7,186,9,0,1,0,,,,,,,
