id,playerID,year,votedBy,ballots,needed,votes,inducted,category,neededNote,createdAt,updatedAt
994,ehmkeho01,1949,BBWAA,153,115,1,N,Player,,,
995,ferrewe01,1949,BBWAA,153,115,1,N,Player,,,
996,fletcar01,1949,BBWAA,153,115,1,N,Player,,,
997,judgejo01,1949,BBWAA,153,115,1,N,Player,,,
998,kellyge01,1949,BBWAA,153,115,1,N,Player,,,
999,kerrdi01,1949,BBWAA,153,115,1,N,Player,,,
1000,lindsfr01,1949,BBWAA,153,115,1,N,Player,,,
1001,lopezal01,1949,BBWAA,153,115,1,N,Player,,,
1002,manushe01,1949,BBWAA,153,115,1,N,Player,,,
1003,myerbu01,1949,BBWAA,153,115,1,N,Player,,,
1004,nehfar01,1949,BBWAA,153,115,1,N,Player,,,
1005,peckiro01,1949,BBWAA,153,115,1,N,Player,,,
1006,pruethu01,1949,BBWAA,153,115,1,N,Player,,,
1007,ringji01,1949,BBWAA,153,115,1,N,Player,,,
1008,rootch01,1949,BBWAA,153,115,1,N,Player,,,
1009,selkige01,1949,BBWAA,153,115,1,N,Player,,,
1010,sherdbi01,1949,BBWAA,153,115,1,N,Player,,,
1011,toneyfr01,1949,BBWAA,153,115,1,N,Player,,,
1012,werbebi01,1949,BBWAA,153,115,1,N,Player,,,
1013,wittwh01,1949,BBWAA,153,115,1,N,Player,,,
1014,wrighgl01,1949,BBWAA,153,115,1,N,Player,,,
1015,brownmo01,1949,Old Timers,,,,Y,Player,,,
1016,nichoki01,1949,Old Timers,,,,Y,Player,,,
1017,ottme01,1950,BBWAA,168,126,115,N,Player,,,
1018,terrybi01,1950,BBWAA,168,126,105,N,Player,,,
1019,foxxji01,1950,BBWAA,168,126,103,N,Player,,,
1020,wanerpa01,1950,BBWAA,168,126,95,N,Player,,,
1021,simmoal01,1950,BBWAA,168,126,90,N,Player,,,
1022,heilmha01,1950,BBWAA,168,126,87,N,Player,,,
1023,deandi01,1950,BBWAA,168,126,85,N,Player,,,
1024,dickebi01,1950,BBWAA,168,126,78,N,Player,,,
1025,maranra01,1950,BBWAA,168,126,66,N,Player,,,
1026,greenha01,1950,BBWAA,168,126,64,N,Player,,,
1027,hartnga01,1950,BBWAA,168,126,54,N,Player,,,
1028,vanceda01,1950,BBWAA,168,126,52,N,Player,,,
1029,lyonste01,1950,BBWAA,168,126,42,N,Player,,,
1030,cronijo01,1950,BBWAA,168,126,33,N,Player,,,
1031,lazzeto01,1950,BBWAA,168,126,21,N,Player,,,
1032,gomezle01,1950,BBWAA,168,126,18,N,Player,,,
1033,wheatza01,1950,BBWAA,168,126,17,N,Player,,,
1034,youngro01,1950,BBWAA,168,126,17,N,Player,,,
1035,roushed01,1950,BBWAA,168,126,16,N,Player,,,
1036,schalra01,1950,BBWAA,168,126,16,N,Player,,,
1037,wilsoha01,1950,BBWAA,168,126,16,N,Player,,,
1038,careyma01,1950,BBWAA,168,126,14,N,Player,,,
1039,kleinch01,1950,BBWAA,168,126,14,N,Player,,,
1040,grimmch01,1950,BBWAA,168,126,13,N,Player,,,
1041,ruffire01,1950,BBWAA,168,126,12,N,Player,,,
1042,cuyleki01,1950,BBWAA,168,126,11,N,Player,,,
1043,haineje01,1950,BBWAA,168,126,11,N,Player,,,
1044,hoytwa01,1950,BBWAA,168,126,11,N,Player,,,
1045,bancrda01,1950,BBWAA,168,126,9,N,Player,,,
1046,faberre01,1950,BBWAA,168,126,9,N,Player,,,
1047,odoulle01,1950,BBWAA,168,126,9,N,Player,,,
1048,willicy01,1950,BBWAA,168,126,9,N,Player,,,
1049,bottoji01,1950,BBWAA,168,126,8,N,Player,,,
1050,hackst01,1950,BBWAA,168,126,8,N,Player,,,
1051,martipe01,1950,BBWAA,168,126,7,N,Player,,,
1052,rolfere01,1950,BBWAA,168,126,7,N,Player,,,
1053,adamsba01,1950,BBWAA,168,126,6,N,Player,,,
1054,bendech01,1950,BBWAA,168,126,6,N,Player,,,
1055,gowdyha01,1950,BBWAA,168,126,6,N,Player,,,
1056,grimebu01,1950,BBWAA,168,126,6,N,Player,,,
1057,jackstr01,1950,BBWAA,168,126,6,N,Player,,,
1058,rixeyep01,1950,BBWAA,168,126,6,N,Player,,,
1059,bakerfr01,1950,BBWAA,168,126,4,N,Player,,,
1060,hafeych01,1950,BBWAA,168,126,4,N,Player,,,
1061,harribu01,1950,BBWAA,168,126,4,N,Manager,,,
1062,ofarrbo01,1950,BBWAA,168,126,4,N,Player,,,
1063,ruelmu01,1950,BBWAA,168,126,4,N,Player,,,
1064,waltebu01,1950,BBWAA,168,126,4,N,Player,,,
1065,wilsoji01,1950,BBWAA,168,126,4,N,Player,,,
1066,combsea01,1950,BBWAA,168,126,3,N,Player,,,
1067,lombaer01,1950,BBWAA,168,126,3,N,Player,,,
1068,scottev01,1950,BBWAA,168,126,3,N,Player,,,
1069,stengca01,1950,BBWAA,168,126,3,N,Manager,,,
1070,burnsge01,1950,BBWAA,168,126,2,N,Player,,,
1071,chandsp01,1950,BBWAA,168,126,2,N,Player,,,
1072,dykesji01,1950,BBWAA,168,126,2,N,Player,,,
1073,earnsge01,1950,BBWAA,168,126,2,N,Player,,,
1074,fonsele01,1950,BBWAA,168,126,2,N,Player,,,
1075,gosligo01,1950,BBWAA,168,126,2,N,Player,,,
1076,grohhe01,1950,BBWAA,168,126,2,N,Player,,,
1077,hardeme01,1950,BBWAA,168,126,2,N,Player,,,
1078,hermaba01,1950,BBWAA,168,126,2,N,Player,,,
1079,higgipi01,1950,BBWAA,168,126,2,N,Player,,,
1080,hoopeha01,1950,BBWAA,168,126,2,N,Player,,,
1081,huggimi01,1950,BBWAA,168,126,2,N,Manager,,,
1082,meusebo01,1950,BBWAA,168,126,2,N,Player,,,
1083,nehfar01,1950,BBWAA,168,126,2,N,Player,,,
1084,theveto01,1950,BBWAA,168,126,2,N,Player,,,
1085,wrighgl01,1950,BBWAA,168,126,2,N,Player,,,
1086,covelst01,1950,BBWAA,168,126,1,N,Player,,,
1087,crosefr01,1950,BBWAA,168,126,1,N,Player,,,
1088,derripa01,1950,BBWAA,168,126,1,N,Player,,,
1089,ensje01,1950,BBWAA,168,126,1,N,Player,,,
1090,fitzsfr01,1950,BBWAA,168,126,1,N,Player,,,
1091,fletcar01,1950,BBWAA,168,126,1,N,Player,,,
1092,gelbech01,1950,BBWAA,168,126,1,N,Player,,,
1093,gonzami01,1950,BBWAA,168,126,1,N,Player,,,
1094,jonesfi01,1950,BBWAA,168,126,1,N,Player,,,
1095,lucasre01,1950,BBWAA,168,126,1,N,Player,,,
1096,luquedo01,1950,BBWAA,168,126,1,N,Player,,,
1097,mageesh01,1950,BBWAA,168,126,1,N,Player,,,
1098,marbefi01,1950,BBWAA,168,126,1,N,Player,,,
1099,mcinnst01,1950,BBWAA,168,126,1,N,Player,,,
1100,mckecbi01,1950,BBWAA,168,126,1,N,Manager,,,
1101,milancl01,1950,BBWAA,168,126,1,N,Player,,,
1102,moorejo02,1950,BBWAA,168,126,1,N,Player,,,
1103,moorete01,1950,BBWAA,168,126,1,N,Player,,,
1104,oneilst01,1950,BBWAA,168,126,1,N,Player,,,
1105,pruethu01,1950,BBWAA,168,126,1,N,Player,,,
1106,ricesa01,1950,BBWAA,168,126,1,N,Player,,,
1107,rommeed01,1950,BBWAA,168,126,1,N,Player,,,
1108,rootch01,1950,BBWAA,168,126,1,N,Player,,,
1109,schanwa01,1950,BBWAA,168,126,1,N,Player,,,
1110,selkige01,1950,BBWAA,168,126,1,N,Player,,,
1111,sherdbi01,1950,BBWAA,168,126,1,N,Player,,,
1112,southbi01,1950,BBWAA,168,126,1,N,Player,,,
1113,wambsbi01,1950,BBWAA,168,126,1,N,Player,,,
1114,wanerll01,1950,BBWAA,168,126,1,N,Player,,,
1115,werbebi01,1950,BBWAA,168,126,1,N,Player,,,
1116,woodjo02,1950,BBWAA,168,126,1,N,Player,,,
1117,ottme01,1951,BBWAA,226,170,197,Y,Player,,,
1118,foxxji01,1951,BBWAA,226,170,179,Y,Player,,,
1119,wanerpa01,1951,BBWAA,226,170,162,N,Player,,,
1120,heilmha01,1951,BBWAA,226,170,153,N,Player,,,
1121,terrybi01,1951,BBWAA,226,170,148,N,Player,,,
1122,deandi01,1951,BBWAA,226,170,145,N,Player,,,
1123,dickebi01,1951,BBWAA,226,170,118,N,Player,,,
1124,simmoal01,1951,BBWAA,226,170,116,N,Player,,,
1125,maranra01,1951,BBWAA,226,170,110,N,Player,,,
1126,lyonste01,1951,BBWAA,226,170,71,N,Player,,,
1127,vanceda01,1951,BBWAA,226,170,70,N,Player,,,
1128,greenha01,1951,BBWAA,226,170,67,N,Player,,,
1129,hartnga01,1951,BBWAA,226,170,57,N,Player,,,
1130,cronijo01,1951,BBWAA,226,170,44,N,Player,,,
1131,schalra01,1951,BBWAA,226,170,37,N,Player,,,
1132,bendech01,1951,BBWAA,226,170,35,N,Player,,,
1133,youngro01,1951,BBWAA,226,170,34,N,Player,,,
1134,careyma01,1951,BBWAA,226,170,27,N,Player,,,
1135,lazzeto01,1951,BBWAA,226,170,27,N,Player,,,
1136,gowdyha01,1951,BBWAA,226,170,26,N,Player,,,
1137,gomezle01,1951,BBWAA,226,170,23,N,Player,,,
1138,roushed01,1951,BBWAA,226,170,21,N,Player,,,
1139,wilsoha01,1951,BBWAA,226,170,21,N,Player,,,
1140,martipe01,1951,BBWAA,226,170,19,N,Player,,,
1141,wheatza01,1951,BBWAA,226,170,19,N,Player,,,
1142,kleinch01,1951,BBWAA,226,170,15,N,Player,,,
1143,hoytwa01,1951,BBWAA,226,170,13,N,Player,,,
1144,odoulle01,1951,BBWAA,226,170,13,N,Player,,,
1145,adamsba01,1951,BBWAA,226,170,12,N,Player,,,
1146,bancrda01,1951,BBWAA,226,170,9,N,Player,,,
1147,grimmch01,1951,BBWAA,226,170,9,N,Player,,,
1148,harribu01,1951,BBWAA,226,170,9,N,Manager,,,
1149,ruffire01,1951,BBWAA,226,170,9,N,Player,,,
1150,bakerfr01,1951,BBWAA,226,170,8,N,Player,,,
1151,cuyleki01,1951,BBWAA,226,170,8,N,Player,,,
1152,faberre01,1951,BBWAA,226,170,8,N,Player,,,
1153,mckecbi01,1951,BBWAA,226,170,8,N,Manager,,,
1154,stengca01,1951,BBWAA,226,170,8,N,Manager,,,
1155,willicy01,1951,BBWAA,226,170,7,N,Player,,,
1156,bottoji01,1951,BBWAA,226,170,6,N,Player,,,
1157,rolfere01,1951,BBWAA,226,170,6,N,Player,,,
1158,grimebu01,1951,BBWAA,226,170,5,N,Player,,,
1159,rixeyep01,1951,BBWAA,226,170,5,N,Player,,,
1160,woodjo02,1951,BBWAA,226,170,5,N,Player,,,
1161,fletcar01,1951,BBWAA,226,170,4,N,Player,,,
1162,jackstr01,1951,BBWAA,226,170,4,N,Player,,,
1163,nehfar01,1951,BBWAA,226,170,4,N,Player,,,
1164,schacal01,1951,BBWAA,226,170,4,N,Player,,,
1165,southbi01,1951,BBWAA,226,170,4,N,Player,,,
1166,dykesji01,1951,BBWAA,226,170,3,N,Player,,,
1167,hackst01,1951,BBWAA,226,170,3,N,Player,,,
1168,hoopeha01,1951,BBWAA,226,170,3,N,Player,,,
1169,kerrdi01,1951,BBWAA,226,170,3,N,Player,,,
1170,lombaer01,1951,BBWAA,226,170,3,N,Player,,,
1171,marquru01,1951,BBWAA,226,170,3,N,Player,,,
1172,mcinnst01,1951,BBWAA,226,170,3,N,Player,,,
1173,oneilst01,1951,BBWAA,226,170,3,N,Player,,,
1174,lewisdu01,1951,BBWAA,226,170,2,N,Player,,,
1175,mageesh01,1951,BBWAA,226,170,2,N,Player,,,
1176,scottev01,1951,BBWAA,226,170,2,N,Player,,,
1177,selkige01,1951,BBWAA,226,170,2,N,Player,,,
1178,wilsoji01,1951,BBWAA,226,170,2,N,Player,,,
1179,bartedi01,1951,BBWAA,226,170,1,N,Player,,,
1180,chandsp01,1951,BBWAA,226,170,1,N,Player,,,
1181,coombja01,1951,BBWAA,226,170,1,N,Player,,,
1182,coopewi01,1951,BBWAA,226,170,1,N,Player,,,
1183,daubeja01,1951,BBWAA,226,170,1,N,Player,,,
1184,derripa01,1951,BBWAA,226,170,1,N,Player,,,
1185,ehmkeho01,1951,BBWAA,226,170,1,N,Player,,,
1186,gelbech01,1951,BBWAA,226,170,1,N,Player,,,
1187,hafeych01,1951,BBWAA,226,170,1,N,Player,,,
1188,hardeme01,1951,BBWAA,226,170,1,N,Player,,,
1189,hermaba01,1951,BBWAA,226,170,1,N,Player,,,
1190,higgipi01,1951,BBWAA,226,170,1,N,Player,,,
1191,jordati01,1951,BBWAA,226,170,1,N,Player,,,
1192,mccarjo99,1951,BBWAA,226,170,1,N,Manager,,,
1193,milancl01,1951,BBWAA,226,170,1,N,Player,,,
1194,paigesa01,1951,BBWAA,226,170,1,N,Player,,,
1195,pruethu01,1951,BBWAA,226,170,1,N,Player,,,
1196,ricesa01,1951,BBWAA,226,170,1,N,Player,,,
1197,rommeed01,1951,BBWAA,226,170,1,N,Player,,,
1198,rudoldi01,1951,BBWAA,226,170,1,N,Player,,,
1199,ruelmu01,1951,BBWAA,226,170,1,N,Player,,,
1200,sherdbi01,1951,BBWAA,226,170,1,N,Player,,,
1201,wanerll01,1951,BBWAA,226,170,1,N,Player,,,
1202,wrighgl01,1951,BBWAA,226,170,1,N,Player,,,
1203,heilmha01,1952,BBWAA,234,176,203,Y,Player,,,
1204,wanerpa01,1952,BBWAA,234,176,195,Y,Player,,,
1205,terrybi01,1952,BBWAA,234,176,155,N,Player,,,
1206,deandi01,1952,BBWAA,234,176,152,N,Player,,,
1207,simmoal01,1952,BBWAA,234,176,141,N,Player,,,
1208,dickebi01,1952,BBWAA,234,176,139,N,Player,,,
1209,maranra01,1952,BBWAA,234,176,133,N,Player,,,
1210,vanceda01,1952,BBWAA,234,176,105,N,Player,,,
1211,lyonste01,1952,BBWAA,234,176,101,N,Player,,,
1212,hartnga01,1952,BBWAA,234,176,77,N,Player,,,
1213,greenha01,1952,BBWAA,234,176,75,N,Player,,,
1214,bendech01,1952,BBWAA,234,176,70,N,Player,,,
1215,cronijo01,1952,BBWAA,234,176,48,N,Player,,,
1216,schalra01,1952,BBWAA,234,176,44,N,Player,,,
1217,careyma01,1952,BBWAA,234,176,36,N,Player,,,
1218,gowdyha01,1952,BBWAA,234,176,34,N,Player,,,
1219,youngro01,1952,BBWAA,234,176,34,N,Player,,,
1220,martipe01,1952,BBWAA,234,176,31,N,Player,,,
1221,wheatza01,1952,BBWAA,234,176,30,N,Player,,,
1222,gomezle01,1952,BBWAA,234,176,29,N,Player,,,
1223,lazzeto01,1952,BBWAA,234,176,29,N,Player,,,
1224,stengca01,1952,BBWAA,234,176,27,N,Manager,,,
1225,roushed01,1952,BBWAA,234,176,24,N,Player,,,
1226,wilsoha01,1952,BBWAA,234,176,21,N,Player,,,
1227,kleinch01,1952,BBWAA,234,176,19,N,Player,,,
1228,odoulle01,1952,BBWAA,234,176,19,N,Player,,,
1229,harribu01,1952,BBWAA,234,176,12,N,Manager,,,
1230,hoytwa01,1952,BBWAA,234,176,12,N,Player,,,
1231,bancrda01,1952,BBWAA,234,176,11,N,Player,,,
1232,lewisdu01,1952,BBWAA,234,176,11,N,Player,,,
1233,cuyleki01,1952,BBWAA,234,176,10,N,Player,,,
1234,hardeme01,1952,BBWAA,234,176,10,N,Player,,,
1235,oneilst01,1952,BBWAA,234,176,10,N,Player,,,
1236,ruffire01,1952,BBWAA,234,176,10,N,Player,,,
1237,adamsba01,1952,BBWAA,234,176,9,N,Player,,,
1238,faberre01,1952,BBWAA,234,176,9,N,Player,,,
1239,grimebu01,1952,BBWAA,234,176,9,N,Player,,,
1240,kerrdi01,1952,BBWAA,234,176,9,N,Player,,,
1241,marquru01,1952,BBWAA,234,176,9,N,Player,,,
1242,bottoji01,1952,BBWAA,234,176,7,N,Player,,,
1243,wilsoji01,1952,BBWAA,234,176,7,N,Player,,,
1244,grimmch01,1952,BBWAA,234,176,6,N,Player,,,
1245,dykesji01,1952,BBWAA,234,176,5,N,Player,,,
1246,henrito01,1952,BBWAA,234,176,4,N,Player,,,
1247,rolfere01,1952,BBWAA,234,176,4,N,Player,,,
1248,scottev01,1952,BBWAA,234,176,4,N,Player,,,
1249,willicy01,1952,BBWAA,234,176,4,N,Player,,,
1250,hermaba01,1952,BBWAA,234,176,3,N,Player,,,
1251,nehfar01,1952,BBWAA,234,176,3,N,Player,,,
1252,rixeyep01,1952,BBWAA,234,176,3,N,Player,,,
1253,waltebu01,1952,BBWAA,234,176,3,N,Player,,,
1254,averiea01,1952,BBWAA,234,176,2,N,Player,,,
1255,coopewi01,1952,BBWAA,234,176,2,N,Player,,,
1256,lopezal01,1952,BBWAA,234,176,2,N,Manager,,,
1257,peckiro01,1952,BBWAA,234,176,2,N,Player,,,
1258,rommeed01,1952,BBWAA,234,176,2,N,Player,,,
1259,wanerll01,1952,BBWAA,234,176,2,N,Player,,,
1260,chapmbe01,1952,BBWAA,234,176,1,N,Player,,,
1261,combsea01,1952,BBWAA,234,176,1,N,Player,,,
1262,crosefr01,1952,BBWAA,234,176,1,N,Player,,,
1263,durocle01,1952,BBWAA,234,176,1,N,Manager,,,
1264,ehmkeho01,1952,BBWAA,234,176,1,N,Player,,,
1265,gonzami01,1952,BBWAA,234,176,1,N,Player,,,
1266,hafeych01,1952,BBWAA,234,176,1,N,Player,,,
1267,jackstr01,1952,BBWAA,234,176,1,N,Player,,,
1268,luquedo01,1952,BBWAA,234,176,1,N,Player,,,
1269,meusebo01,1952,BBWAA,234,176,1,N,Player,,,
1270,milancl01,1952,BBWAA,234,176,1,N,Player,,,
1271,pruethu01,1952,BBWAA,234,176,1,N,Player,,,
1272,ricesa01,1952,BBWAA,234,176,1,N,Player,,,
1273,ruelmu01,1952,BBWAA,234,176,1,N,Player,,,
1274,selkige01,1952,BBWAA,234,176,1,N,Player,,,
1275,southbi01,1952,BBWAA,234,176,1,N,Player,,,
1276,werbebi01,1952,BBWAA,234,176,1,N,Player,,,
1277,wrighgl01,1952,BBWAA,234,176,1,N,Player,,,
1278,deandi01,1953,BBWAA,264,198,209,Y,Player,,,
1279,simmoal01,1953,BBWAA,264,198,199,Y,Player,,,
1280,terrybi01,1953,BBWAA,264,198,191,N,Player,,,
1281,dickebi01,1953,BBWAA,264,198,179,N,Player,,,
1282,maranra01,1953,BBWAA,264,198,164,N,Player,,,
1283,vanceda01,1953,BBWAA,264,198,150,N,Player,,,
1284,lyonste01,1953,BBWAA,264,198,139,N,Player,,,
1285,dimagjo01,1953,BBWAA,264,198,117,N,Player,,,
1286,bendech01,1953,BBWAA,264,198,104,N,Player,,,
1287,hartnga01,1953,BBWAA,264,198,104,N,Player,,,
1288,greenha01,1953,BBWAA,264,198,80,N,Player,,,
1289,cronijo01,1953,BBWAA,264,198,69,N,Player,,,
1290,stengca01,1953,BBWAA,264,198,61,N,Manager,,,
1291,gowdyha01,1953,BBWAA,264,198,58,N,Player,,,
1292,careyma01,1953,BBWAA,264,198,55,N,Player,,,
1293,schalra01,1953,BBWAA,264,198,52,N,Player,,,
1294,martipe01,1953,BBWAA,264,198,43,N,Player,,,
1295,wilsoha01,1953,BBWAA,264,198,43,N,Player,,,
1296,gomezle01,1953,BBWAA,264,198,35,N,Player,,,
1297,roushed01,1953,BBWAA,264,198,32,N,Player,,,
1298,wheatza01,1953,BBWAA,264,198,32,N,Player,,,
1299,youngro01,1953,BBWAA,264,198,31,N,Player,,,
1300,lazzeto01,1953,BBWAA,264,198,28,N,Player,,,
1301,ruffire01,1953,BBWAA,264,198,24,N,Player,,,
1302,harribu01,1953,BBWAA,264,198,21,N,Manager,,,
1303,lewisdu01,1953,BBWAA,264,198,20,N,Player,,,
1304,marquru01,1953,BBWAA,264,198,19,N,Player,,,
1305,cuyleki01,1953,BBWAA,264,198,18,N,Player,,,
1306,adamsba01,1953,BBWAA,264,198,17,N,Player,,,
1307,hoytwa01,1953,BBWAA,264,198,14,N,Player,,,
1308,kerrdi01,1953,BBWAA,264,198,13,N,Player,,,
1309,oneilst01,1953,BBWAA,264,198,13,N,Player,,,
1310,odoulle01,1953,BBWAA,264,198,11,N,Player,,,
1311,bancrda01,1953,BBWAA,264,198,10,N,Player,,,
1312,bottoji01,1953,BBWAA,264,198,10,N,Player,,,
1313,henrito01,1953,BBWAA,264,198,10,N,Player,,,
1314,waltebu01,1953,BBWAA,264,198,10,N,Player,,,
1315,wilsoji01,1953,BBWAA,264,198,10,N,Player,,,
1316,coopewi01,1953,BBWAA,264,198,9,N,Player,,,
1317,faberre01,1953,BBWAA,264,198,9,N,Player,,,
1318,grimebu01,1953,BBWAA,264,198,9,N,Player,,,
1319,grimmch01,1953,BBWAA,264,198,9,N,Player,,,
1320,hardeme01,1953,BBWAA,264,198,8,N,Player,,,
1321,ruelmu01,1953,BBWAA,264,198,8,N,Player,,,
1322,dykesji01,1953,BBWAA,264,198,5,N,Player,,,
1323,rolfere01,1953,BBWAA,264,198,5,N,Player,,,
1324,scottev01,1953,BBWAA,264,198,5,N,Player,,,
1325,haineje01,1953,BBWAA,264,198,4,N,Player,,,
1326,nehfar01,1953,BBWAA,264,198,4,N,Player,,,
1327,willicy01,1953,BBWAA,264,198,4,N,Player,,,
1328,combsea01,1953,BBWAA,264,198,3,N,Player,,,
1329,ehmkeho01,1953,BBWAA,264,198,3,N,Player,,,
1330,ricesa01,1953,BBWAA,264,198,3,N,Player,,,
1331,rixeyep01,1953,BBWAA,264,198,3,N,Player,,,
1332,wrighgl01,1953,BBWAA,264,198,3,N,Player,,,
1333,applilu01,1953,BBWAA,264,198,2,N,Player,,,
1334,doerrbo01,1953,BBWAA,264,198,2,N,Player,,,
1335,hafeych01,1953,BBWAA,264,198,2,N,Player,,,
1336,hermaba01,1953,BBWAA,264,198,2,N,Player,,,
1337,jackstr01,1953,BBWAA,264,198,2,N,Player,,,
1338,lopezal01,1953,BBWAA,264,198,2,N,Manager,,,
1339,peckiro01,1953,BBWAA,264,198,2,N,Player,,,
1340,southbi01,1953,BBWAA,264,198,2,N,Player,,,
1341,altroni01,1953,BBWAA,264,198,1,N,Player,,,
1342,bushdo01,1953,BBWAA,264,198,1,N,Player,,,
1343,gonzami01,1953,BBWAA,264,198,1,N,Player,,,
1344,kellech01,1953,BBWAA,264,198,1,N,Player,,,
1345,klingjo01,1953,BBWAA,264,198,1,N,Player,,,
1346,langebi01,1953,BBWAA,264,198,1,N,Player,,,
1347,luquedo01,1953,BBWAA,264,198,1,N,Player,,,
1348,mccarjo99,1953,BBWAA,264,198,1,N,Manager,,,
1349,milancl01,1953,BBWAA,264,198,1,N,Player,,,
1350,moorete01,1953,BBWAA,264,198,1,N,Player,,,
1351,olearch01,1953,BBWAA,264,198,1,N,Player,,,
1352,pruethu01,1953,BBWAA,264,198,1,N,Player,,,
1353,roberda01,1953,BBWAA,264,198,1,N,Player,,,
1354,rommeed01,1953,BBWAA,264,198,1,N,Player,,,
1355,schaege01,1953,BBWAA,264,198,1,N,Player,,,
1356,selkige01,1953,BBWAA,264,198,1,N,Player,,,
1357,sherdbi01,1953,BBWAA,264,198,1,N,Player,,,
1358,streega01,1953,BBWAA,264,198,1,N,Player,,,
1359,vaughar01,1953,BBWAA,264,198,1,N,Player,,,
1360,wambsbi01,1953,BBWAA,264,198,1,N,Player,,,
1361,barroed99,1953,Veterans,,,,Y,Pioneer/Executive,,,
1362,bendech01,1953,Veterans,,,,Y,Player,,,
1363,connoto99,1953,Veterans,,,,Y,Umpire,,,
1364,klembi99,1953,Veterans,,,,Y,Umpire,,,
1365,wallabo01,1953,Veterans,,,,Y,Player,,,
1366,wrighha01,1953,Veterans,,,,Y,Pioneer/Executive,,,
1367,maranra01,1954,BBWAA,252,189,209,Y,Player,,,
1368,dickebi01,1954,BBWAA,252,189,202,Y,Player,,,
1369,terrybi01,1954,BBWAA,252,189,195,Y,Player,,,
1370,dimagjo01,1954,BBWAA,252,189,175,N,Player,,,
1371,lyonste01,1954,BBWAA,252,189,170,N,Player,,,
1372,vanceda01,1954,BBWAA,252,189,158,N,Player,,,
1373,hartnga01,1954,BBWAA,252,189,151,N,Player,,,
1374,greenha01,1954,BBWAA,252,189,97,N,Player,,,
1375,cronijo01,1954,BBWAA,252,189,85,N,Player,,,
1376,careyma01,1954,BBWAA,252,189,55,N,Player,,,
1377,schalra01,1954,BBWAA,252,189,54,N,Player,,,
1378,roushed01,1954,BBWAA,252,189,52,N,Player,,,
1379,gowdyha01,1954,BBWAA,252,189,51,N,Player,,,
1380,wilsoha01,1954,BBWAA,252,189,48,N,Player,,,
1381,gomezle01,1954,BBWAA,252,189,38,N,Player,,,
1382,youngro01,1954,BBWAA,252,189,34,N,Player,,,
1383,wheatza01,1954,BBWAA,252,189,33,N,Player,,,
1384,lazzeto01,1954,BBWAA,252,189,30,N,Player,,,
1385,ruffire01,1954,BBWAA,252,189,29,N,Player,,,
1386,cuyleki01,1954,BBWAA,252,189,20,N,Player,,,
1387,lewisdu01,1954,BBWAA,252,189,20,N,Player,,,
1388,bottoji01,1954,BBWAA,252,189,16,N,Player,,,
1389,marquru01,1954,BBWAA,252,189,15,N,Player,,,
1390,hoytwa01,1954,BBWAA,252,189,14,N,Player,,,
1391,adamsba01,1954,BBWAA,252,189,13,N,Player,,,
1392,kerrdi01,1954,BBWAA,252,189,13,N,Player,,,
1393,faberre01,1954,BBWAA,252,189,12,N,Player,,,
1394,kleinch01,1954,BBWAA,252,189,11,N,Player,,,
1395,bancrda01,1954,BBWAA,252,189,10,N,Player,,,
1396,ricesa01,1954,BBWAA,252,189,9,N,Player,,,
1397,wilsoji01,1954,BBWAA,252,189,8,N,Player,,,
1398,coopewi01,1954,BBWAA,252,189,7,N,Player,,,
1399,nehfar01,1954,BBWAA,252,189,7,N,Player,,,
1400,haineje01,1954,BBWAA,252,189,6,N,Player,,,
1401,rixeyep01,1954,BBWAA,252,189,5,N,Player,,,
1402,ruelmu01,1954,BBWAA,252,189,5,N,Player,,,
1403,ehmkeho01,1954,BBWAA,252,189,4,N,Player,,,
1404,scottev01,1954,BBWAA,252,189,4,N,Player,,,
1405,wambsbi01,1954,BBWAA,252,189,4,N,Player,,,
1406,willicy01,1954,BBWAA,252,189,4,N,Player,,,
1407,milancl01,1954,BBWAA,252,189,3,N,Player,,,
1408,altroni01,1954,BBWAA,252,189,2,N,Player,,,
1409,hafeych01,1954,BBWAA,252,189,2,N,Player,,,
1410,vaughar01,1954,BBWAA,252,189,2,N,Player,,,
1411,bluegos01,1954,BBWAA,252,189,1,N,Player,,,
1412,bluelu01,1954,BBWAA,252,189,1,N,Player,,,
1413,gosligo01,1954,BBWAA,252,189,1,N,Player,,,
1414,grohhe01,1954,BBWAA,252,189,1,N,Player,,,
1415,hermaba01,1954,BBWAA,252,189,1,N,Player,,,
1416,jackstr01,1954,BBWAA,252,189,1,N,Player,,,
1417,peckiro01,1954,BBWAA,252,189,1,N,Player,,,
1418,seweljo01,1954,BBWAA,252,189,1,N,Player,,,
1419,wrighgl01,1954,BBWAA,252,189,1,N,Player,,,
1420,dimagjo01,1955,BBWAA,251,189,223,Y,Player,,,
1421,lyonste01,1955,BBWAA,251,189,217,Y,Player,,,
1422,vanceda01,1955,BBWAA,251,189,205,Y,Player,,,
1423,hartnga01,1955,BBWAA,251,189,195,Y,Player,,,
1424,greenha01,1955,BBWAA,251,189,157,N,Player,,,
1425,cronijo01,1955,BBWAA,251,189,135,N,Player,,,
1426,careyma01,1955,BBWAA,251,189,119,N,Player,,,
1427,schalra01,1955,BBWAA,251,189,113,N,Player,,,
1428,roushed01,1955,BBWAA,251,189,97,N,Player,,,
1429,gowdyha01,1955,BBWAA,251,189,90,N,Player,,,
