id,playerID,year,gameNum,gameID,team,teamID,league,playedInGame,startingPos, createdAt, updatedAt
2449,mcraeha01,1975,0,ALS197507150,KCA,1975KCA,AL,1,,,
2450,ortajo01,1975,0,ALS197507150,CHA,1975CHA,AL,0,,,
2451,palmeji01,1975,0,ALS197507150,BAL,1975BAL,AL,0,,,
2452,ryanno01,1975,0,ALS197507150,CAL,1975CAL,AL,0,,,
2453,scottge02,1975,0,ALS197507150,ML4,1975ML4,AL,1,,,
2454,washicl01,1975,0,ALS197507150,OAK,1975OAK,AL,1,,,
2455,yastrca01,1975,0,ALS197507150,BOS,1975BOS,AL,1,,,
2456,reussje01,1975,0,ALS197507150,PIT,1975PIT,NL,1,1,,
2457,benchjo01,1975,0,ALS197507150,CIN,1975CIN,NL,1,2,,
2458,garvest01,1975,0,ALS197507150,LAN,1975LAN,NL,1,3,,
2459,morgajo02,1975,0,ALS197507150,CIN,1975CIN,NL,1,4,,
2460,ceyro01,1975,0,ALS197507150,LAN,1975LAN,NL,1,5,,
2461,conceda01,1975,0,ALS197507150,CIN,1975CIN,NL,1,6,,
2462,brocklo01,1975,0,ALS197507150,SLN,1975SLN,NL,1,7,,
2463,wynnji01,1975,0,ALS197507150,LAN,1975LAN,NL,1,8,,
2464,rosepe01,1975,0,ALS197507150,CIN,1975CIN,NL,1,9,,
2465,bowala01,1975,0,ALS197507150,PHI,1975PHI,NL,1,,,
2466,cartega01,1975,0,ALS197507150,MON,1975MON,NL,1,,,
2467,cashda01,1975,0,ALS197507150,PHI,1975PHI,NL,1,,,
2468,jonesra01,1975,0,ALS197507150,SDN,1975SDN,NL,1,,,
2469,luzingr01,1975,0,ALS197507150,PHI,1975PHI,NL,1,,,
2470,madlobi01,1975,0,ALS197507150,CHN,1975CHN,NL,1,,,
2471,marshmi01,1975,0,ALS197507150,LAN,1975LAN,NL,0,,,
2472,matlajo01,1975,0,ALS197507150,NYN,1975NYN,NL,1,,,
2473,mcgratu01,1975,0,ALS197507150,PHI,1975PHI,NL,0,,,
2474,messean01,1975,0,ALS197507150,LAN,1975LAN,NL,0,,,
2475,murcebo01,1975,0,ALS197507150,SFN,1975SFN,NL,1,,,
2476,niekrph01,1975,0,ALS197507150,ATL,1975ATL,NL,0,,,
2477,oliveal01,1975,0,ALS197507150,PIT,1975PIT,NL,1,,,
2478,perezto01,1975,0,ALS197507150,CIN,1975CIN,NL,1,,,
2479,sanguma01,1975,0,ALS197507150,PIT,1975PIT,NL,0,,,
2480,seaveto01,1975,0,ALS197507150,NYN,1975NYN,NL,1,,,
2481,smithre06,1975,0,ALS197507150,SLN,1975SLN,NL,1,,,
2482,suttodo01,1975,0,ALS197507150,LAN,1975LAN,NL,1,,,
2483,watsobo01,1975,0,ALS197507150,HOU,1975HOU,NL,1,,,
2484,fidryma01,1976,0,NLS197607130,DET,1976DET,AL,1,1,,
2485,munsoth01,1976,0,NLS197607130,NYA,1976NYA,AL,1,2,,
2486,carewro01,1976,0,NLS197607130,MIN,1976MIN,AL,1,3,,
2487,grichbo01,1976,0,NLS197607130,BAL,1976BAL,AL,1,4,,
2488,brettge01,1976,0,NLS197607130,KCA,1976KCA,AL,1,5,,
2489,harrato01,1976,0,NLS197607130,TEX,1976TEX,AL,1,6,,
2490,lefloro01,1976,0,NLS197607130,DET,1976DET,AL,1,7,,
2491,lynnfr01,1976,0,NLS197607130,BOS,1976BOS,AL,1,8,,
2492,staubru01,1976,0,NLS197607130,DET,1976DET,AL,1,9,,
2493,belanma01,1976,0,NLS197607130,BAL,1976BAL,AL,1,,,
2494,chambch01,1976,0,NLS197607130,NYA,1976NYA,AL,1,,,
2495,fingero01,1976,0,NLS197607130,OAK,1976OAK,AL,0,,,
2496,fiskca01,1976,0,NLS197607130,BOS,1976BOS,AL,1,,,
2497,garneph01,1976,0,NLS197607130,OAK,1976OAK,AL,1,,,
2498,gossari01,1976,0,NLS197607130,CHA,1976CHA,AL,0,,,
2499,hunteca01,1976,0,NLS197607130,NYA,1976NYA,AL,1,,,
2500,larocda01,1976,0,NLS197607130,CLE,1976CLE,AL,0,,,
2501,lylesp01,1976,0,NLS197607130,NYA,1976NYA,AL,0,,,
2502,mcraeha01,1976,0,NLS197607130,KCA,1976KCA,AL,1,,,
2503,moneydo01,1976,0,NLS197607130,ML4,1976ML4,AL,1,,,
2504,otisam01,1976,0,NLS197607130,KCA,1976KCA,AL,1,,,
2505,patekfr01,1976,0,NLS197607130,KCA,1976KCA,AL,1,,,
2506,randowi01,1976,0,NLS197607130,NYA,1976NYA,AL,0,,,
2507,rivermi01,1976,0,NLS197607130,NYA,1976NYA,AL,1,,,
2508,tananfr01,1976,0,NLS197607130,CAL,1976CAL,AL,1,,,
2509,tiantlu01,1976,0,NLS197607130,BOS,1976BOS,AL,1,,,
2510,travebi01,1976,0,NLS197607130,ML4,1976ML4,AL,0,,,
2511,wynegbu01,1976,0,NLS197607130,MIN,1976MIN,AL,1,,,
2512,yastrca01,1976,0,NLS197607130,BOS,1976BOS,AL,1,,,
2513,jonesra01,1976,0,NLS197607130,SDN,1976SDN,NL,1,1,,
2514,benchjo01,1976,0,NLS197607130,CIN,1976CIN,NL,1,2,,
2515,garvest01,1976,0,NLS197607130,LAN,1976LAN,NL,1,3,,
2516,morgajo02,1976,0,NLS197607130,CIN,1976CIN,NL,1,4,,
2517,rosepe01,1976,0,NLS197607130,CIN,1976CIN,NL,1,5,,
2518,conceda01,1976,0,NLS197607130,CIN,1976CIN,NL,1,6,,
2519,luzingr01,1976,0,NLS197607130,PHI,1976PHI,NL,1,7,,
2520,fostege01,1976,0,NLS197607130,CIN,1976CIN,NL,1,8,,
2521,kingmda01,1976,0,NLS197607130,NYN,1976NYN,NL,1,9,,
2522,boonebo01,1976,0,NLS197607130,PHI,1976PHI,NL,1,,,
2523,bowala01,1976,0,NLS197607130,PHI,1976PHI,NL,1,,,
2524,cashda01,1976,0,NLS197607130,PHI,1976PHI,NL,1,,,
2525,cedence01,1976,0,NLS197607130,HOU,1976HOU,NL,1,,,
2526,ceyro01,1976,0,NLS197607130,LAN,1976LAN,NL,1,,,
2527,forscke01,1976,0,NLS197607130,HOU,1976HOU,NL,1,,,
2528,frymawo01,1976,0,NLS197607130,MON,1976MON,NL,0,,,
2529,griffke01,1976,0,NLS197607130,CIN,1976CIN,NL,1,,,
2530,matlajo01,1976,0,NLS197607130,NYN,1976NYN,NL,0,,,
2531,mcbriba01,1976,0,NLS197607130,SLN,1976SLN,NL,0,,,
2532,messean01,1976,0,NLS197607130,ATL,1976ATL,NL,0,,,
2533,montejo01,1976,0,NLS197607130,SFN,1976SFN,NL,1,,,
2534,oliveal01,1976,0,NLS197607130,PIT,1976PIT,NL,1,,,
2535,perezto01,1976,0,NLS197607130,CIN,1976CIN,NL,1,,,
2536,rhoderi01,1976,0,NLS197607130,LAN,1976LAN,NL,1,,,
2537,russebi01,1976,0,NLS197607130,LAN,1976LAN,NL,1,,,
2538,ruthvdi01,1976,0,NLS197607130,ATL,1976ATL,NL,0,,,
2539,schmimi01,1976,0,NLS197607130,PHI,1976PHI,NL,1,,,
2540,seaveto01,1976,0,NLS197607130,NYN,1976NYN,NL,1,,,
2541,swishst01,1976,0,NLS197607130,CHN,1976CHN,NL,0,,,
2542,palmeji01,1977,0,ALS197707190,BAL,1977BAL,AL,1,1,,
2543,fiskca01,1977,0,ALS197707190,BOS,1977BOS,AL,1,2,,
2544,carewro01,1977,0,ALS197707190,MIN,1977MIN,AL,1,3,,
2545,randowi01,1977,0,ALS197707190,NYA,1977NYA,AL,1,4,,
2546,brettge01,1977,0,ALS197707190,KCA,1977KCA,AL,1,5,,
2547,burleri01,1977,0,ALS197707190,BOS,1977BOS,AL,1,6,,
2548,ziskri01,1977,0,ALS197707190,CHA,1977CHA,AL,1,7,,
2549,yastrca01,1977,0,ALS197707190,BOS,1977BOS,AL,1,8,,
2550,jacksre01,1977,0,ALS197707190,NYA,1977NYA,AL,1,9,,
2551,bluevi01,1977,0,ALS197707190,OAK,1977OAK,AL,0,,,
2552,campabe01,1977,0,ALS197707190,TEX,1977TEX,AL,1,,,
2553,campbbi02,1977,0,ALS197707190,BOS,1977BOS,AL,1,,,
2554,eckerde01,1977,0,ALS197707190,CLE,1977CLE,AL,1,,,
2555,fairlro01,1977,0,ALS197707190,TOR,1977TOR,AL,1,,,
2556,fidryma01,1977,0,ALS197707190,DET,1977DET,AL,0,,,
2557,grosswa01,1977,0,ALS197707190,OAK,1977OAK,AL,0,,,
2558,hislela01,1977,0,ALS197707190,MIN,1977MIN,AL,1,,,
2559,jonesru01,1977,0,ALS197707190,SEA,1977SEA,AL,1,,,
2560,kernji01,1977,0,ALS197707190,CLE,1977CLE,AL,1,,,
2561,larocda01,1977,0,ALS197707190,CLE,1977CLE,AL,1,,,
2562,lylesp01,1977,0,ALS197707190,NYA,1977NYA,AL,1,,,
2563,lynnfr01,1977,0,ALS197707190,BOS,1977BOS,AL,1,,,
2564,moneydo01,1977,0,ALS197707190,ML4,1977ML4,AL,0,,,
2565,munsoth01,1977,0,ALS197707190,NYA,1977NYA,AL,1,,,
2566,nettlgr01,1977,0,ALS197707190,NYA,1977NYA,AL,1,,,
2567,riceji01,1977,0,ALS197707190,BOS,1977BOS,AL,1,,,
2568,ryanno01,1977,0,ALS197707190,CAL,1977CAL,AL,0,,,
2569,scottge02,1977,0,ALS197707190,BOS,1977BOS,AL,1,,,
2570,singlke01,1977,0,ALS197707190,BAL,1977BAL,AL,1,,,
2571,slatoji01,1977,0,ALS197707190,ML4,1977ML4,AL,0,,,
2572,tananfr01,1977,0,ALS197707190,CAL,1977CAL,AL,0,,,
2573,thompja01,1977,0,ALS197707190,DET,1977DET,AL,0,,,
2574,wynegbu01,1977,0,ALS197707190,MIN,1977MIN,AL,1,,,
2575,suttodo01,1977,0,ALS197707190,LAN,1977LAN,NL,1,1,,
2576,benchjo01,1977,0,ALS197707190,CIN,1977CIN,NL,1,2,,
2577,garvest01,1977,0,ALS197707190,LAN,1977LAN,NL,1,3,,
2578,morgajo02,1977,0,ALS197707190,CIN,1977CIN,NL,1,4,,
2579,ceyro01,1977,0,ALS197707190,LAN,1977LAN,NL,1,5,,
2580,conceda01,1977,0,ALS197707190,CIN,1977CIN,NL,1,6,,
2581,luzingr01,1977,0,ALS197707190,PHI,1977PHI,NL,1,7,,
2582,fostege01,1977,0,ALS197707190,CIN,1977CIN,NL,1,8,,
2583,parkeda01,1977,0,ALS197707190,PIT,1977PIT,NL,1,9,,
2584,andujjo01,1977,0,ALS197707190,HOU,1977HOU,NL,0,,,
2585,candejo01,1977,0,ALS197707190,PIT,1977PIT,NL,0,,,
2586,carltst01,1977,0,ALS197707190,PHI,1977PHI,NL,0,,,
2587,gossari01,1977,0,ALS197707190,PIT,1977PIT,NL,1,,,
2588,griffke01,1977,0,ALS197707190,CIN,1977CIN,NL,0,,,
2589,lavelga01,1977,0,ALS197707190,SFN,1977SFN,NL,1,,,
2590,montawi01,1977,0,ALS197707190,ATL,1977ATL,NL,1,,,
2591,moralje01,1977,0,ALS197707190,CHN,1977CHN,NL,1,,,
2592,reuscri01,1977,0,ALS197707190,CHN,1977CHN,NL,1,,,
2593,rosepe01,1977,0,ALS197707190,CIN,1977CIN,NL,1,,,
2594,schmimi01,1977,0,ALS197707190,PHI,1977PHI,NL,1,,,
2595,seaveto01,1977,0,ALS197707190,CIN,1977CIN,NL,1,,,
2596,simmote01,1977,0,ALS197707190,SLN,1977SLN,NL,1,,,
2597,smithre06,1977,0,ALS197707190,LAN,1977LAN,NL,1,,,
2598,stearjo01,1977,0,ALS197707190,NYN,1977NYN,NL,1,,,
2599,suttebr01,1977,0,ALS197707190,CHN,1977CHN,NL,0,,,
2600,templga01,1977,0,ALS197707190,SLN,1977SLN,NL,1,,,
2601,trillma01,1977,0,ALS197707190,CHN,1977CHN,NL,1,,,
2602,valenel01,1977,0,ALS197707190,MON,1977MON,NL,1,,,
2603,winfida01,1977,0,ALS197707190,SDN,1977SDN,NL,1,,,
2604,palmeji01,1978,0,NLS197807110,BAL,1978BAL,AL,1,1,,
2605,fiskca01,1978,0,NLS197807110,BOS,1978BOS,AL,1,2,,
2606,carewro01,1978,0,NLS197807110,MIN,1978MIN,AL,1,3,,
2607,moneydo01,1978,0,NLS197807110,ML4,1978ML4,AL,1,4,,
2608,brettge01,1978,0,NLS197807110,KCA,1978KCA,AL,1,5,,
2609,patekfr01,1978,0,NLS197807110,KCA,1978KCA,AL,1,6,,
2610,riceji01,1978,0,NLS197807110,BOS,1978BOS,AL,1,7,,
2611,lynnfr01,1978,0,NLS197807110,BOS,1978BOS,AL,1,8,,
2612,ziskri01,1978,0,NLS197807110,TEX,1978TEX,AL,1,9,,
2613,burleri01,1978,0,NLS197807110,BOS,1978BOS,AL,0,,,
2614,evansdw01,1978,0,NLS197807110,BOS,1978BOS,AL,1,,,
2615,flanami01,1978,0,NLS197807110,BAL,1978BAL,AL,0,,,
2616,gossari01,1978,0,NLS197807110,NYA,1978NYA,AL,1,,,
2617,guidrro01,1978,0,NLS197807110,NYA,1978NYA,AL,1,,,
2618,hislela01,1978,0,NLS197807110,ML4,1978ML4,AL,1,,,
2619,howelro02,1978,0,NLS197807110,TOR,1978TOR,AL,1,,,
2620,jacksre01,1978,0,NLS197807110,NYA,1978NYA,AL,0,,,
2621,keougma02,1978,0,NLS197807110,OAK,1978OAK,AL,1,,,
2622,kernji01,1978,0,NLS197807110,CLE,1978CLE,AL,1,,,
2623,lemonch01,1978,0,NLS197807110,CHA,1978CHA,AL,1,,,
2624,munsoth01,1978,0,NLS197807110,NYA,1978NYA,AL,0,,,
2625,murraed02,1978,0,NLS197807110,BAL,1978BAL,AL,0,,,
2626,nettlgr01,1978,0,NLS197807110,NYA,1978NYA,AL,1,,,
2627,porteda02,1978,0,NLS197807110,KCA,1978KCA,AL,1,,,
2628,remyje01,1978,0,NLS197807110,BOS,1978BOS,AL,0,,,
2629,reynocr01,1978,0,NLS197807110,SEA,1978SEA,AL,0,,,
2630,sorenla01,1978,0,NLS197807110,ML4,1978ML4,AL,1,,,
2631,sundbji01,1978,0,NLS197807110,TEX,1978TEX,AL,1,,,
2632,tananfr01,1978,0,NLS197807110,CAL,1978CAL,AL,0,,,
2633,thompja01,1978,0,NLS197807110,DET,1978DET,AL,1,,,
2634,whitefr01,1978,0,NLS197807110,KCA,1978KCA,AL,1,,,
2635,yastrca01,1978,0,NLS197807110,BOS,1978BOS,AL,0,,,
2636,bluevi01,1978,0,NLS197807110,SFN,1978SFN,NL,1,1,,
2637,simmote01,1978,0,NLS197807110,SLN,1978SLN,NL,1,2,,
2638,garvest01,1978,0,NLS197807110,LAN,1978LAN,NL,1,3,,
2639,morgajo02,1978,0,NLS197807110,CIN,1978CIN,NL,1,4,,
2640,rosepe01,1978,0,NLS197807110,CIN,1978CIN,NL,1,5,,
2641,bowala01,1978,0,NLS197807110,PHI,1978PHI,NL,1,6,,
2642,luzingr01,1978,0,NLS197807110,PHI,1978PHI,NL,1,7,,
2643,fostege01,1978,0,NLS197807110,CIN,1978CIN,NL,1,8,,
2644,mondari01,1978,0,NLS197807110,LAN,1978LAN,NL,1,9,,
2645,benchjo01,1978,0,NLS197807110,CIN,1978CIN,NL,0,,,
2646,boonebo01,1978,0,NLS197807110,PHI,1978PHI,NL,1,,,
2647,burroje01,1978,0,NLS197807110,ATL,1978ATL,NL,0,,,
2648,ceyro01,1978,0,NLS197807110,LAN,1978LAN,NL,1,,,
2649,clarkja01,1978,0,NLS197807110,SFN,1978SFN,NL,1,,,
2650,conceda01,1978,0,NLS197807110,CIN,1978CIN,NL,1,,,
2651,fingero01,1978,0,NLS197807110,SDN,1978SDN,NL,1,,,
2652,grimsro02,1978,0,NLS197807110,MON,1978MON,NL,0,,,
2653,johnto01,1978,0,NLS197807110,LAN,1978LAN,NL,0,,,
2654,lopesda01,1978,0,NLS197807110,LAN,1978LAN,NL,1,,,
2655,niekrph01,1978,0,NLS197807110,ATL,1978ATL,NL,1,,,
2656,pocorbi01,1978,0,NLS197807110,ATL,1978ATL,NL,1,,,
2657,puhlte01,1978,0,NLS197807110,HOU,1978HOU,NL,0,,,
2658,rogerst01,1978,0,NLS197807110,MON,1978MON,NL,1,,,
2659,seaveto01,1978,0,NLS197807110,CIN,1978CIN,NL,0,,,
2660,smithre06,1978,0,NLS197807110,LAN,1978LAN,NL,1,,,
2661,stargwi01,1978,0,NLS197807110,PIT,1978PIT,NL,1,,,
2662,suttebr01,1978,0,NLS197807110,CHN,1978CHN,NL,1,,,
2663,winfida01,1978,0,NLS197807110,SDN,1978SDN,NL,1,,,
2664,zachrpa01,1978,0,NLS197807110,NYN,1978NYN,NL,0,,,
2665,ryanno01,1979,0,ALS197907170,CAL,1979CAL,AL,1,1,,
2666,porteda02,1979,0,ALS197907170,KCA,1979KCA,AL,1,2,,
2667,yastrca01,1979,0,ALS197907170,BOS,1979BOS,AL,1,3,,
2668,whitefr01,1979,0,ALS197907170,KCA,1979KCA,AL,1,4,,
2669,brettge01,1979,0,ALS197907170,KCA,1979KCA,AL,1,5,,
2670,smallro02,1979,0,ALS197907170,MIN,1979MIN,AL,1,6,,
2671,baylodo01,1979,0,ALS197907170,CAL,1979CAL,AL,1,7,,
2672,lynnfr01,1979,0,ALS197907170,BOS,1979BOS,AL,1,8,,
2673,riceji01,1979,0,ALS197907170,BOS,1979BOS,AL,1,9,,
2674,bochtbr01,1979,0,ALS197907170,SEA,1979SEA,AL,1,,,
2675,burleri01,1979,0,ALS197907170,BOS,1979BOS,AL,1,,,
2676,carewro01,1979,0,ALS197907170,CAL,1979CAL,AL,0,,,
2677,clearma01,1979,0,ALS197907170,CAL,1979CAL,AL,1,,,
2678,coopece01,1979,0,ALS197907170,ML4,1979ML4,AL,1,,,
2679,downibr01,1979,0,ALS197907170,CAL,1979CAL,AL,1,,,
2680,grichbo01,1979,0,ALS197907170,CAL,1979CAL,AL,1,,,
2681,guidrro01,1979,0,ALS197907170,NYA,1979NYA,AL,1,,,
2682,jacksre01,1979,0,ALS197907170,NYA,1979NYA,AL,1,,,
2683,johnto01,1979,0,ALS197907170,NYA,1979NYA,AL,0,,,
2684,kempst01,1979,0,ALS197907170,DET,1979DET,AL,1,,,
2685,kernji01,1979,0,ALS197907170,TEX,1979TEX,AL,1,,,
2686,lemanda01,1979,0,ALS197907170,TOR,1979TOR,AL,0,,,
2687,lemonch01,1979,0,ALS197907170,CHA,1979CHA,AL,1,,,
2688,mongesi01,1979,0,ALS197907170,CLE,1979CLE,AL,0,,,
2689,nettlgr01,1979,0,ALS197907170,NYA,1979NYA,AL,1,,,
2690,newmaje01,1979,0,ALS197907170,OAK,1979OAK,AL,0,,,
2691,singlke01,1979,0,ALS197907170,BAL,1979BAL,AL,1,,,
2692,stanhdo01,1979,0,ALS197907170,BAL,1979BAL,AL,0,,,
2693,stanlbo01,1979,0,ALS197907170,BOS,1979BOS,AL,1,,,
2694,carltst01,1979,0,ALS197907170,PHI,1979PHI,NL,1,1,,
2695,boonebo01,1979,0,ALS197907170,PHI,1979PHI,NL,1,2,,
2696,garvest01,1979,0,ALS197907170,LAN,1979LAN,NL,1,3,,
2697,lopesda01,1979,0,ALS197907170,LAN,1979LAN,NL,1,4,,
2698,schmimi01,1979,0,ALS197907170,PHI,1979PHI,NL,1,5,,
2699,bowala01,1979,0,ALS197907170,PHI,1979PHI,NL,1,6,,
2700,fostege01,1979,0,ALS197907170,CIN,1979CIN,NL,1,7,,
2701,winfida01,1979,0,ALS197907170,SDN,1979SDN,NL,1,8,,
2702,parkeda01,1979,0,ALS197907170,PIT,1979PIT,NL,1,9,,
2703,andujjo01,1979,0,ALS197907170,HOU,1979HOU,NL,1,,,
2704,benchjo01,1979,0,ALS197907170,CIN,1979CIN,NL,0,,,
2705,brocklo01,1979,0,ALS197907170,SLN,1979SLN,NL,1,,,
2706,cartega01,1979,0,ALS197907170,MON,1979MON,NL,1,,,
2707,ceyro01,1979,0,ALS197907170,LAN,1979LAN,NL,1,,,
2708,clarkja01,1979,0,ALS197907170,SFN,1979SFN,NL,1,,,
2709,conceda01,1979,0,ALS197907170,CIN,1979CIN,NL,0,,,
2710,hernake01,1979,0,ALS197907170,SLN,1979SLN,NL,1,,,
2711,kingmda01,1979,0,ALS197907170,CHN,1979CHN,NL,0,,,
2712,lacosmi01,1979,0,ALS197907170,CIN,1979CIN,NL,1,,,
2713,matthga01,1979,0,ALS197907170,ATL,1979ATL,NL,1,,,
2714,mazzile01,1979,0,ALS197907170,NYN,1979NYN,NL,1,,,
2715,morgajo02,1979,0,ALS197907170,CIN,1979CIN,NL,1,,,
2716,niekrjo01,1979,0,ALS197907170,HOU,1979HOU,NL,0,,,
2717,parrila01,1979,0,ALS197907170,MON,1979MON,NL,1,,,
2718,perryga01,1979,0,ALS197907170,SDN,1979SDN,NL,1,,,
2719,reynocr01,1979,0,ALS197907170,HOU,1979HOU,NL,1,,,
2720,rogerst01,1979,0,ALS197907170,MON,1979MON,NL,1,,,
2721,rosepe01,1979,0,ALS197907170,PHI,1979PHI,NL,1,,,
2722,sambijo01,1979,0,ALS197907170,HOU,1979HOU,NL,1,,,
2723,simmote01,1979,0,ALS197907170,SLN,1979SLN,NL,0,,,
2724,stearjo01,1979,0,ALS197907170,NYN,1979NYN,NL,0,,,
2725,suttebr01,1979,0,ALS197907170,CHN,1979CHN,NL,1,,,
2726,templga01,1979,0,ALS197907170,SLN,1979SLN,NL,0,,,
2727,stonest01,1980,0,NLS198007080,BAL,1980BAL,AL,1,1,,
2728,fiskca01,1980,0,NLS198007080,BOS,1980BOS,AL,1,2,,
2729,carewro01,1980,0,NLS198007080,CAL,1980CAL,AL,1,3,,
2730,randowi01,1980,0,NLS198007080,NYA,1980NYA,AL,1,4,,
2731,nettlgr01,1980,0,NLS198007080,NYA,1980NYA,AL,1,5,,
2732,dentbu01,1980,0,NLS198007080,NYA,1980NYA,AL,1,6,,
2733,oglivbe01,1980,0,NLS198007080,ML4,1980ML4,AL,1,7,,
2734,lynnfr01,1980,0,NLS198007080,BOS,1980BOS,AL,1,8,,
2735,jacksre01,1980,0,NLS198007080,NYA,1980NYA,AL,1,9,,
2736,bellbu01,1980,0,NLS198007080,TEX,1980TEX,AL,1,,,
2737,brettge01,1980,0,NLS198007080,KCA,1980KCA,AL,0,,,
2738,bumbral01,1980,0,NLS198007080,BAL,1980BAL,AL,1,,,
2739,burgmto01,1980,0,NLS198007080,BOS,1980BOS,AL,0,,,
2740,coopece01,1980,0,NLS198007080,ML4,1980ML4,AL,1,,,
2741,farmeed01,1980,0,NLS198007080,CHA,1980CHA,AL,1,,,
2742,gossari01,1980,0,NLS198007080,NYA,1980NYA,AL,1,,,
2743,grichbo01,1980,0,NLS198007080,CAL,1980CAL,AL,1,,,
2744,gurala01,1980,0,NLS198007080,KCA,1980KCA,AL,0,,,
2745,henderi01,1980,0,NLS198007080,OAK,1980OAK,AL,1,,,
2746,honeyri01,1980,0,NLS198007080,SEA,1980SEA,AL,0,,,
2747,johnto01,1980,0,NLS198007080,NYA,1980NYA,AL,1,,,
2748,landrke01,1980,0,NLS198007080,MIN,1980MIN,AL,1,,,
2749,molitpa01,1980,0,NLS198007080,ML4,1980ML4,AL,0,,,
2750,oliveal01,1980,0,NLS198007080,TEX,1980TEX,AL,1,,,
2751,ortajo01,1980,0,NLS198007080,CLE,1980CLE,AL,0,,,
2752,parrila02,1980,0,NLS198007080,DET,1980DET,AL,1,,,
2753,porteda02,1980,0,NLS198007080,KCA,1980KCA,AL,1,,,
2754,riceji01,1980,0,NLS198007080,BOS,1980BOS,AL,0,,,
2755,stiebda01,1980,0,NLS198007080,TOR,1980TOR,AL,1,,,
2756,trammal01,1980,0,NLS198007080,DET,1980DET,AL,1,,,
2757,yountro01,1980,0,NLS198007080,ML4,1980ML4,AL,1,,,
2758,richajr01,1980,0,NLS198007080,HOU,1980HOU,NL,1,1,,
2759,benchjo01,1980,0,NLS198007080,CIN,1980CIN,NL,1,2,,
2760,garvest01,1980,0,NLS198007080,LAN,1980LAN,NL,1,3,,
2761,lopesda01,1980,0,NLS198007080,LAN,1980LAN,NL,1,4,,
2762,reitzke01,1980,0,NLS198007080,SLN,1980SLN,NL,1,5,,
2763,russebi01,1980,0,NLS198007080,LAN,1980LAN,NL,1,6,,
2764,kingmda01,1980,0,NLS198007080,CHN,1980CHN,NL,1,7,,
2765,smithre06,1980,0,NLS198007080,LAN,1980LAN,NL,1,8,,
2766,parkeda01,1980,0,NLS198007080,PIT,1980PIT,NL,1,9,,
2767,bibbyji01,1980,0,NLS198007080,PIT,1980PIT,NL,1,,,
2768,bluevi01,1980,0,NLS198007080,SFN,1980SFN,NL,0,,,
2769,carltst01,1980,0,NLS198007080,PHI,1980PHI,NL,0,,,
2770,cartega01,1980,0,NLS198007080,MON,1980MON,NL,1,,,
2771,conceda01,1980,0,NLS198007080,CIN,1980CIN,NL,1,,,
2772,cruzjo01,1980,0,NLS198007080,HOU,1980HOU,NL,0,,,
2773,garneph01,1980,0,NLS198007080,PIT,1980PIT,NL,1,,,
2774,griffke01,1980,0,NLS198007080,CIN,1980CIN,NL,1,,,
2775,hendrge01,1980,0,NLS198007080,SLN,1980SLN,NL,1,,,
2776,hernake01,1980,0,NLS198007080,SLN,1980SLN,NL,1,,,
2777,knighra01,1980,0,NLS198007080,CIN,1980CIN,NL,1,,,
2778,murphda05,1980,0,NLS198007080,ATL,1980ATL,NL,1,,,
2779,reussje01,1980,0,NLS198007080,LAN,1980LAN,NL,1,,,
2780,rosepe01,1980,0,NLS198007080,PHI,1980PHI,NL,1,,,
2781,schmimi01,1980,0,NLS198007080,PHI,1980PHI,NL,0,,,
2782,stearjo01,1980,0,NLS198007080,NYN,1980NYN,NL,1,,,
2783,suttebr01,1980,0,NLS198007080,CHN,1980CHN,NL,1,,,
2784,tekulke01,1980,0,NLS198007080,PIT,1980PIT,NL,0,,,
2785,welchbo01,1980,0,NLS198007080,LAN,1980LAN,NL,1,,,
2786,whitsed01,1980,0,NLS198007080,SFN,1980SFN,NL,0,,,
2787,winfida01,1980,0,NLS198007080,SDN,1980SDN,NL,1,,,
2788,morrija02,1981,0,ALS198108090,DET,1981DET,AL,1,1,,
2789,fiskca01,1981,0,ALS198108090,CHA,1981CHA,AL,1,2,,
2790,carewro01,1981,0,ALS198108090,CAL,1981CAL,AL,1,3,,
2791,randowi01,1981,0,ALS198108090,NYA,1981NYA,AL,1,4,,
2792,brettge01,1981,0,ALS198108090,KCA,1981KCA,AL,1,5,,
2793,dentbu01,1981,0,ALS198108090,NYA,1981NYA,AL,1,6,,
2794,singlke01,1981,0,ALS198108090,BAL,1981BAL,AL,1,7,,
2795,winfida01,1981,0,ALS198108090,NYA,1981NYA,AL,1,8,,
2796,jacksre01,1981,0,ALS198108090,NYA,1981NYA,AL,1,9,,
2797,armasto01,1981,0,ALS198108090,OAK,1981OAK,AL,1,,,
2798,barkele01,1981,0,ALS198108090,CLE,1981CLE,AL,1,,,
2799,bellbu01,1981,0,ALS198108090,TEX,1981TEX,AL,1,,,
2800,burleri01,1981,0,ALS198108090,CAL,1981CAL,AL,1,,,
2801,burnsbr01,1981,0,ALS198108090,CHA,1981CHA,AL,0,,,
2802,corbedo01,1981,0,ALS198108090,MIN,1981MIN,AL,0,,,
2803,davisro02,1981,0,ALS198108090,NYA,1981NYA,AL,1,,,
2804,diazbo01,1981,0,ALS198108090,CLE,1981CLE,AL,1,,,
2805,evansdw01,1981,0,ALS198108090,BOS,1981BOS,AL,1,,,
2806,fingero01,1981,0,ALS198108090,ML4,1981ML4,AL,1,,,
2807,forscke01,1981,0,ALS198108090,CAL,1981CAL,AL,1,,,
